Average Yield per Crop (tons/hectare):
"('East', 'Clay', 'Soybean'): 104.385 days"
"('East', 'Clay', 'Wheat'): 105.337 days"
"('East', 'Loam', 'Barley'): 104.219 days"
"('East', 'Loam', 'Cotton'): 104.664 days"
"('East', 'Loam', 'Maize'): 104.342 days"
"('East', 'Loam', 'Rice'): 104.784 days"
"('East', 'Loam', 'Soybean'): 104.365 days"
"('East', 'Loam', 'Wheat'): 104.024 days"
"('East', 'Peaty', 'Barley'): 104.996 days"
"('East', 'Peaty', 'Cotton'): 104.290 days"
"('East', 'Peaty', 'Maize'): 105.287 days"
"('East', 'Peaty', 'Rice'): 104.974 days"
"('East', 'Peaty', 'Soybean'): 105.086 days"
"('East', 'Peaty', 'Wheat'): 104.603 days"
"('East', 'Sandy', 'Barley'): 104.097 days"
"('East', 'Sandy', 'Cotton'): 104.143 days"
"('East', 'Sandy', 'Maize'): 104.335 days"
"('East', 'Sandy', 'Rice'): 104.251 days"
"('East', 'Sandy', 'Soybean'): 104.561 days"
"('East', 'Sandy', 'Wheat'): 104.408 days"
"('East', 'Silt', 'Barley'): 104.468 days"
"('East', 'Silt', 'Cotton'): 104.677 days"
"('East', 'Silt', 'Maize'): 104.668 days"
"('East', 'Silt', 'Rice'): 104.619 days"
"('East', 'Silt', 'Soybean'): 104.450 days"
"('East', 'Silt', 'Wheat'): 104.573 days"
"('North', 'Chalky', 'Barley'): 104.353 days"
"('North', 'Chalky', 'Cotton'): 104.875 days"
"('North', 'Chalky', 'Maize'): 104.970 days"
"('North', 'Chalky', 'Rice'): 104.260 days"
"('North', 'Chalky', 'Soybean'): 104.807 days"
"('North', 'Chalky', 'Wheat'): 104.383 days"
"('North', 'Clay', 'Barley'): 104.997 days"
"('North', 'Clay', 'Cotton'): 104.235 days"
"('North', 'Clay', 'Maize'): 104.449 days"
"('North', 'Clay', 'Rice'): 103.676 days"
"('North', 'Clay', 'Soybean'): 104.445 days"
"('North', 'Clay', 'Wheat'): 104.201 days"
"('North', 'Loam', 'Barley'): 104.711 days"
"('North', 'Loam', 'Cotton'): 104.190 days"
"('North', 'Loam', 'Maize'): 104.681 days"
"('North', 'Loam', 'Rice'): 104.402 days"
"('North', 'Loam', 'Soybean'): 104.750 days"
"('North', 'Loam', 'Wheat'): 104.424 days"
"('North', 'Peaty', 'Barley'): 104.475 days"
"('North', 'Peaty', 'Cotton'): 104.737 days"
"('North', 'Peaty', 'Maize'): 105.015 days"
"('North', 'Peaty', 'Rice'): 105.289 days"
"('North', 'Peaty', 'Soybean'): 104.297 days"
"('North', 'Peaty', 'Wheat'): 104.019 days"
"('North', 'Sandy', 'Barley'): 104.743 days"
"('North', 'Sandy', 'Cotton'): 104.269 days"
"('North', 'Sandy', 'Maize'): 104.158 days"
"('North', 'Sandy', 'Rice'): 104.085 days"
"('North', 'Sandy', 'Soybean'): 104.150 days"
"('North', 'Sandy', 'Wheat'): 105.109 days"
"('North', 'Silt', 'Barley'): 104.418 days"
"('North', 'Silt', 'Cotton'): 105.303 days"
"('North', 'Silt', 'Maize'): 104.387 days"
"('North', 'Silt', 'Rice'): 104.354 days"
"('North', 'Silt', 'Soybean'): 104.137 days"
"('North', 'Silt', 'Wheat'): 104.340 days"
"('South', 'Chalky', 'Barley'): 104.702 days"
"('South', 'Chalky', 'Cotton'): 104.285 days"
"('South', 'Chalky', 'Maize'): 104.474 days"
"('South', 'Chalky', 'Rice'): 104.865 days"
"('South', 'Chalky', 'Soybean'): 104.870 days"
"('South', 'Chalky', 'Wheat'): 104.121 days"
"('South', 'Clay', 'Barley'): 104.756 days"
"('South', 'Clay', 'Cotton'): 104.705 days"
"('South', 'Clay', 'Maize'): 104.097 days"
"('South', 'Clay', 'Rice'): 104.200 days"
"('South', 'Clay', 'Soybean'): 103.685 days"
"('South', 'Clay', 'Wheat'): 104.487 days"
"('South', 'Loam', 'Barley'): 104.561 days"
"('South', 'Loam', 'Cotton'): 104.408 days"
"('South', 'Loam', 'Maize'): 104.523 days"
"('South', 'Loam', 'Rice'): 104.551 days"
"('South', 'Loam', 'Soybean'): 104.612 days"
"('South', 'Loam', 'Wheat'): 104.707 days"
"('South', 'Peaty', 'Barley'): 104.156 days"
"('South', 'Peaty', 'Cotton'): 104.461 days"
"('South', 'Peaty', 'Maize'): 104.811 days"
"('South', 'Peaty', 'Rice'): 104.254 days"
"('South', 'Peaty', 'Soybean'): 103.930 days"
"('South', 'Peaty', 'Wheat'): 104.776 days"
"('South', 'Sandy', 'Barley'): 104.127 days"
"('South', 'Sandy', 'Cotton'): 104.483 days"
"('South', 'Sandy', 'Maize'): 104.532 days"
"('South', 'Sandy', 'Rice'): 104.714 days"
"('South', 'Sandy', 'Soybean'): 104.725 days"
"('South', 'Sandy', 'Wheat'): 104.603 days"
"('South', 'Silt', 'Barley'): 104.447 days"
"('South', 'Silt', 'Cotton'): 105.152 days"
"('South', 'Silt', 'Maize'): 104.553 days"
"('South', 'Silt', 'Rice'): 104.417 days"
"('South', 'Silt', 'Soybean'): 104.389 days"
"('South', 'Silt', 'Wheat'): 104.635 days"
"('West', 'Chalky', 'Barley'): 103.858 days"
"('West', 'Chalky', 'Cotton'): 104.505 days"
"('West', 'Chalky', 'Maize'): 103.968 days"
"('West', 'Chalky', 'Rice'): 104.539 days"
"('West', 'Chalky', 'Soybean'): 104.458 days"
"('West', 'Chalky', 'Wheat'): 104.500 days"
"('West', 'Clay', 'Barley'): 104.260 days"
"('West', 'Clay', 'Cotton'): 104.836 days"
"('West', 'Clay', 'Maize'): 104.214 days"
"('West', 'Clay', 'Rice'): 104.737 days"
"('West', 'Clay', 'Soybean'): 104.311 days"
"('West', 'Clay', 'Wheat'): 104.635 days"
"('West', 'Loam', 'Barley'): 104.003 days"
"('West', 'Loam', 'Cotton'): 104.360 days"
"('West', 'Loam', 'Maize'): 104.579 days"
"('West', 'Loam', 'Rice'): 104.515 days"
"('West', 'Loam', 'Soybean'): 104.568 days"
"('West', 'Loam', 'Wheat'): 104.659 days"
"('West', 'Peaty', 'Barley'): 104.724 days"
"('West', 'Peaty', 'Cotton'): 104.492 days"
"('West', 'Peaty', 'Maize'): 104.607 days"
"('West', 'Peaty', 'Rice'): 104.317 days"
"('West', 'Peaty', 'Soybean'): 104.502 days"
"('West', 'Peaty', 'Wheat'): 104.428 days"
"('West', 'Sandy', 'Barley'): 104.359 days"
"('West', 'Sandy', 'Cotton'): 104.307 days"
"('West', 'Sandy', 'Maize'): 105.051 days"
"('West', 'Sandy', 'Rice'): 104.298 days"
"('West', 'Sandy', 'Soybean'): 104.610 days"
"('West', 'Sandy', 'Wheat'): 104.622 days"
"('West', 'Silt', 'Barley'): 104.108 days"
"('West', 'Silt', 'Cotton'): 104.561 days"
"('West', 'Silt', 'Maize'): 104.658 days"
"('West', 'Silt', 'Rice'): 104.554 days"
"('West', 'Silt', 'Soybean'): 104.024 days"
"('West', 'Silt', 'Wheat'): 104.417 days"
